user,location,text
Mint84667337,,"Pilas con las noticias as estas falsas.....
Ya lo desmintieron estén tranquilos de que la guerrilla no va a atacar… https://t.co/DZMZMbrOmD"
Valenti04136180,,PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS DE ABUSO POLICIAL.🙌👏
AndyMaicol_MH,Quito,"#SOSColombiaDDHH 
@LassoGuillermo  = @IvanDuque 
cortados con la misma tijera.
Y primerito, ¿A qué país fue Guiller… https://t.co/lBZlt8pC2f"
elvaletrestiras,Colombia,"Este crack hackeó información del Ejército, en vez de hackear base de datos del ICETEX OPRESOR DE JUVENTUDES FUTURISTAS #Anonymous"
EdinsonCanas,,Estamos de acuerdo en que todos amamos a #Anonymous 🥰
rafaeluruetajr,,"¡VAMOS POR EL CAMBIO!

 #SOSColombiaDDHH #ParoNacional4M #ColombiaResiste #FuerzaColombia #Anonymous https://t.co/7amyNq5JaY"
edisonlopb,Colombia,"#Anonymous Por favor!, Bloquea RCN y CARACOL, son los medios de comunicación cómplices del Narco-Gobierno… https://t.co/iPOR9txxiX"
Consuel61349160,,No se debe generalizar asi no sean de Colombia los repartidores merecen respeto!! #Anonymous #ParoNacional2M #TrabajoSiHay
jhon_44,,"#Anonymous Al que le están haciendo un cerco diplomático es a @IvanDuque, pero todo el planeta."
ktacastillo8,,#Anonymous ha hecho más por Colombia que el gobierno de Duque.
Silviagons,"Neiva, Colombia",#Anonymous @AnonymousOpCOL tomense el espacio de las 18:00 hrs COL de Duque
BTSMYEV94680999,,"Gracias #Anonymous por esto, es necesario, al menos sabemos que el mundo nos escucha y ayuda. https://t.co/O7O31RWgta"
ToncelPacheco,,Esto se está descontrolado denle más ideas #anonymous guiño guiño https://t.co/XA6clRNVKm
nicolaspulidod,"Bogotá, D.C., Colombia",#Anonymous debería tomarse el programa de las 6 de Duque.
Sara22517928,"Medellín, Colombia",#Anonymous y yo pensando que mis contraseñas eran fáciles https://t.co/ViBy9jqQ4p
sinregistros21,,#SOSColombiaEnDictadura #Anonymous #Colombia #ASI NO SEAN DE COLOMBIA #ColombiaResiste #ColombiaAlertaRoja… https://t.co/fs2NaL6BTP
paularooman,,#Anonymous te amo https://t.co/hfQQbhk5MG
TorneFernando,,"#Anonymous por favor, ayúdenos a tumbar las redes sociales de nuestros dirigentes y a #MatarifeDioLaOrden. 
Y a tod… https://t.co/tYh6ZuSdC3"
yaselly14,,@jbagbam Los K- poper desde ayer están saboteando todos los # uribistas y los hacker de #Anonymous  están en lo mismo!
lilianaverag,"Bucaramanga, Colombia",Yo no se ustedes pero para mí la llegada de #Anonymous es como esto: https://t.co/UINlXLbs9R
MauroEldritch,"Montevideo, Uruguay",🏴‍☠️La página oficial del #Ejército de #Colombia 🇨🇴 fue vulnerada por #Anonymous filtrándose las contraseñas de más… https://t.co/uY6IDeJyKj
BTSMYEV94680999,,"#Anonymous
Increíble como Anonymous ha hecho mejores cosas en un día que Duque en todo su gobierno.… https://t.co/CbJFopYdmn"
attronp,,Álvaro Uribe le llegará su momento para revelar unos buenos datos? #Anonymous
andreahr_hera,Bogota,Esto si debería ser #Anonymous .. https://t.co/Nz1COLpJIi
sofiymanu05,"Medellín, Colombia",mayo es el mes de las madres llorando por sus hijos #ñ#GobiernoDeLaMuerte #Anonymous #SOSColombiaDDHH #NosEstanMatando
Sara22517928,"Medellín, Colombia","#Anonymous me le dice a Don Uribito que deje de ser la novia tóxica del país, gracias"
SoachaInicia,"Soacha, Colombia","Anonymous muestra su apoyo a los manifestantes hackeando la página oficial del ejercito nacional.
A través de su cu… https://t.co/Cku1yg0SL0"
brenda_yahara,@brendayahara,"#Anonymous
Yo cuando veo que los de #Anonymous tumbaron la página del ejército
#SOSColombiaDDHH #FuerzaCOLOMBIA… https://t.co/iCJevi8BEH"
Charlie9Phoenix,,"si te dicen que Dios no existe, estan equivocados. #Anonymous Es Dios."
Romerito142,,"@AnonymousOpCOL 
#Anonymous 

Como tenemos a un presidente de mierda y aprovechando que la pagina del ejército se c… https://t.co/K413Q5JP6X"
ColombiaSOS3,,"Está es la influencia que mi país necesita, no a esos bobos Hijueputas que no se han pronunciado ni pa mierda… https://t.co/GU227BYo71"
JEAM_79,"Cartagena, Colombia",#ApoyoAMiFuerzaPublica #ApoyoAlEsmad #SOSColombiaDDHH #ParoNacional4M #CHAMPIONSxESPN #Anonymous #ParoDestructorSOS… https://t.co/6bpwQbvsDv
ChilyJV,"Bogotá, D.C., Colombia","Dale con todo el power.
Necesitamos bajar a los corruptos. #Anonymous"
MedInvestigador,,"Nos envian por DM! Comparte!

DataLeak https://t.co/A1SqosuYfe

https://t.co/fyaA35dQZs

#Anonymous #OpColombia… https://t.co/C8L2LDAH3y"
Ampb11,Colombia,🚨⚠️ ATENCIÓN: es necesario que COPIEN Y PEGUEN la lista de manifestantes desaparecidos durante el #ParoNacional4M e… https://t.co/7PffJv2rC6
YolimaMontes2,"Ciénaga de Oro, Colombia","Cierre la cuenta de Uribe y duque.
#SOSColombiaDDHH
#Anonymous"
uribendito2022,"Bogotá, DC, Colombia","Ya se creé Presidente el indultado...
https://t.co/LH76WiuF6V
#ParoNacional4M #ParoIndefinido2021 #Anonymous… https://t.co/3CtULGnksc"
GinaMaroma,Bogota Colombia,"#Anonymous #GobiernoDeLaMuerte #GobiernoGenocida #SOSColombia #GobiernoDeLaMentira   ahora si, querian  joder al pu… https://t.co/rqbcA4IhSA"
GinaMaroma,Bogota Colombia,"#Anonymous #GobiernoDeLaMuerte #GobiernoGenocida #SOSColombia #GobiernoDeLaMentira   ahora si, querian  joder al pu… https://t.co/sMzdZurs92"
Sara22517928,"Medellín, Colombia","#Anonymous exponiendo a los verdaderos asesinos y asquerosos del país.

¡Vamos mi Colombia!
¡A descolgar a… https://t.co/I1e0EuUzKv"
palito_pal,Benito Juarez/Tandil,Es un buen día cuando aparece #Anonymous
CNA_Colombia,Colombia,"#SOSColombiaDDHH #ParoNacional4M  #Anonymous 
Lea el comunicado del @MST_Oficial donde se solidariza con el pueblo… https://t.co/sAcVK03Usq"
ArquiEfimeraMx,CDMX,Si alguien conoce familiares de militares del @COL_EJERCITO en México deberían empezar a señalarlos y hostigarlos #Anonymous
Sebbbas44,,"#Anonymous, @Residente, @justinbieber y los #kpopers han hecho más por Colombia estás últimas horas que todos los h… https://t.co/yzdEmyPUPs"
GinaMaroma,Bogota Colombia,"#Anonymous #GobiernoDeLaMuerte #GobiernoGenocida #SOSColombia #GobiernoDeLaMentira   ahora si, querian  joder al pu… https://t.co/XiHrVsOTIB"
yousayiamscum,Petrogrado,#ultimahora #Anonymous ahora sabe editar páginas de Wikipedia!
elatedbug,Colombia,#Anonymous te beso el pito
GeniayFigura,argentina,Anonymous hackeó la página del ejército colombiano q está masacrando al pueblo! Bien por  #Anonymous 🙏Hackeen a la… https://t.co/FCHUPAEhLi
mel_demiel28,"Pereira, Colombia",🚨⚠️ ATENCIÓN: es necesario que COPIEN Y PEGUEN la lista de manifestantes desaparecidos durante el #ParoNacional4M e… https://t.co/iLMdv5mKhM
isabel72594849,,ETICIÓN  NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS DE ABUSO POLICIAL
laureinshion,COLOMBIA,Gracias a todos las personas de otros países que no están apoyando mil gracias! Nos sentíamos solos y destruidos! Y… https://t.co/cnzzl7MQGR
AnonymusNews_,,"EL GOBIERNO DEBE TEMERLE A SU PUEBLO... COLOMBIA DESPERTÓ.

¡Oh gloria inmarcesible!
¡Oh júbilo inmortal!
¡En surco… https://t.co/zdToXffRs6"
depresi07124817,,".@ONU_derechos: Firma para que la corte mundial judicialice a Ivan Duque, por crímenes de lesa humanidad… https://t.co/sRF8uFW5Yy"
Sara22517928,"Medellín, Colombia",#Anonymous ¿Para cuando me le suspende la cuenta al paraco @AlvaroUribeVel?
edissonpal,,Por favor no escuchar a @NoticiasRCN ni a @NoticiasCaracol solo hablan de vándalos y desabastecimiento muestren la… https://t.co/p4jEoRHpTq
jhon_44,,#Anonymous más de uno se va a cagar en el ejército.
jmgjkk3,CDMX,Se metieron con la generación que cree más en #Anonymous que en el gobierno. #ColombiaSOS #Colombia #NosEstanMatando
ossiris1912,Colombia,Anonymous ✊🏽🇨🇴muchas gracias. #FuerzaCOLOMBIA #Anonymous #ColombiaPuedesTodo #SOSColombiaDDHH #ColombiaAlertaRoja… https://t.co/gPWkN7OWIs
LauraDe_28,"Bogotá, D.C., Colombia","Dale papi, sin miedo al éxito, SUELTAAAAALAAAAA #Anonymous"
TinOrtiz5,,"@AnonymousOpCOL #Anonymous nosotros sabemos cual es su verdadera misión, el uribestia puede decir lo que quiera...… https://t.co/lzH6buWtgN"
Lilxyt1,,no nos paran hp #Anonymous
Harrinson_A_PP,,"@IvanDuque  Colombia espera tu renuncia ,somos tu jefes y somos los lideres de este País.
#soscolombia #Anonymous"
XimenaR0mero,"San Gil, Colombia",@YourAnonNewsESP PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS DE ABUSO POLICIAL
noc0ps,,"Anonymous lo sabe, el pueblo Colombiano lo sabe, el mundo lo sabe, 
En Colombia nos están matando.

#Anonymous https://t.co/SV0pFCrunj"
s_senergia,,"Si nos están escuchando NO PAREN #ANONYMOUS EN 48 HORAS SI NO PARAN LA ORDEN, ENTRARA EN NUESTRO SISTEMA, UTILICEN EL #SOSColombiaDDHH"
Sergio_4427,Cartagena,"#Anonymous Nos estan matando.
Lo unico que queremos es un pais libre de corrupción y donde todos tengamos la posibi… https://t.co/nY4NJlkLEt"
_MatiCj,,"Si nos están escuchando NO PAREN #ANONYMOUS EN 48 HORAS SI NO PARAN LA ORDEN, ENTRARA EN NUESTRO SISTEMA, UTILICEN EL #SOSColombiaDDHH"
eliansara,bogotá/colombia,Gracias  #Anonymous
GusravoBobis,,"Colombia, único país del mundo con dos virus...
- Covid-19 🗣️
-  Ex M-19. 🦂
#SOSColombiaDDHH
#ParoIndefinido2021
#ParoNacional4M #Anonymous"
Camibaq1,,No te hagas esperar #Anonymous que todo salga.
clave_palabra,,"El ejercito Nacional aún no se reporta frente a la caída de su página web, por ende, si necesita hacer alguna dilig… https://t.co/bczRpdpMry"
GCgabrielxc,,"¿¿¿¡¡DONDE ESTÁN!!???
#SOSColombiaDDHH
#ParoNacional4M
#Anonymous 
#FuerzaCOLOMBIA
#DuqueAsesino https://t.co/2Ba9Tn3ljg"
poeterapia2,,"@themodelmind #Anonymous
Cuando el dictador #DuqueAsesino tiembla
Manda a matar a más ciudadanos con su ejército
Ya… https://t.co/kX3khy1aKA"
ElmerGeovannyC,Colombia,Ese es el ejemplo que les dan a nuestros jóvenes de algunos colegios del país. Más les importa una clase que la sit… https://t.co/tu84kRK1dg
NoticiasBta,"Bogotá, D.C.",#Anonymous hackeo la página de información del ejército de Colombia (@COL_EJERCITO) en Wikipedia adicionalmente rev… https://t.co/6twwW49HKt
NoticiasBta,"Bogotá, D.C.","#Anonymous reaparece y da a conocer su apoyo a Colombia

La página de información del ejército de Colombia… https://t.co/ndIlNyYaTR"
ScolombiaSo,,"#Anonymous si no vuelven a saber nada de Colombia en 74 horas es por que nos cortaron la comunicación el internet,… https://t.co/NhvZXFuwt9"
fillipolaresca,https://filipolaresca.bandcamp,"Lo prometieron y lo hicieron, larga vida a la legiòn. #Anonymous https://t.co/A6jqB0Jbwm"
Carolin67820144,,@AnonNews_Col @AnonymousOpCOL #Anonymous  los mejores gracias por su ayuda
soysebaszurita,"Cartagena, Colombia",#Anonymous Necesitamos también un hackeo fuerte a la página de ICETEX. Gracias.
Tigre96562137,,"Gracias #Anonymous, por favor que se divulge todas las masacres q ha cometido el asesino alvaro Uribe, el matarife"
C_ste3f,,#SOSColombiaEnDictadura La lucha tiene que ser indefinida y en unión para que no se permita que una dictadura inund… https://t.co/klcOzIJJ2N
leightonpertuz,"Riohacha, Colombia",Gracias por estar con nosotros😿🤟🇨🇴❤ #ColombiaAlertaRoja #Anonymous #Bogota #ColombiaResiste #ColombiaSOS… https://t.co/65dGd226y6
valerym42647699,,"#Anonymous
Grandiosa idea https://t.co/MrzpBjwtEG"
B_Her85,Argentina 🇦🇷,#EnColombiaEstanMatandoCiviles gracias #Anonymous
Jack65516380,,"Se metieron con la generación que cree más en #Anonymous que en su maldito Gobierno
#SOSColombiaDDHH
#SOSCali… https://t.co/ie9jUzSCgR"
iCraayo,Nubes,Le creo más a #Anonymous que a los presidentes !! https://t.co/EBmxIJtGGj
FunadaF,,#Anonymous VAMOS COLOMBIA 🇨🇴💛💙❤️ #SOSColombiaDDHH
Nano_suarez16,colombia,#Anonymous lo volvió a  hacer. https://t.co/kQYXr7aphk
LinaBurbano14,"Cali, Colombia","Ojalá que #Anonymous no entre a sabotear el seudo programa del cerdo (guiño, guiño)"
infobaemexico,,"⚠ Suman 6 días de protestas en Colombia contra Iván Duque y su polémica a reforma tributaria, por lo que #Anonymous… https://t.co/dJYDKJCGZd"
MANDIMGA777,,"En Colombia tantos paracos, carteles narcotraficantes, y guerrilleros para nada...🤣🤣🤣🤣🤣🤣🤣

#GobiernoDeLaMuerte… https://t.co/dgcNzsBkxN"
santicaicedo2,,Ahora si @IvanDuque @AlvaroUribeVel les van a destapar mentiras gracias #Anonymous se le acabo el rato paracos hijueputas
Franklingf04,"Barranquilla, Colombia",Toda Colombia🇨🇴 cuando #Anonymous filtre todas las atrocidades de este hp gobierno https://t.co/bYxSNh6sol
eh_gonzalez,,"""Yo no soy un hombre, soy un pueblo"".
 ""El pueblo es superior a sus dirigentes""- Jorge Eliécer Gaitán… https://t.co/WytriOnlWD"
YourAnon_Es,WE ARE ANONYMOUS,"Anonymous ha declarado la guerra al gobierno de
@IvanDuque
después de que la policía masacrara a civiles en todo el… https://t.co/xxOORLQVK4"
Elaaaa_aaa,"Medellín, Colombia","#Anonymous no paremos de luchar, ya nos están escuchando #SOSColombiaDDHH"
AnonymusNews_,,"Están asesinando a los COLOMBIANOS... esto reporta la prensa mundial.

Si el presidente 🐷 Iván Duque no hace algo y… https://t.co/XM3K3lq5N1"
Ethan65498164,,🚨⚠️ ATENCIÓN: es necesario que COPIEN Y PEGUEN la lista de manifestantes desaparecidos durante el #ParoNacional4M e… https://t.co/WKYAyBP1K1
AndyEsMejia,Cerca de ti.,"Muchos están en la orilla por miedo a nadar contra fuertes mareas, tenemos es que ir de cabeza. 
 #SOSColombiaDDHH… https://t.co/LjZSN7GUiO"
blingblingmeow,"Mi perra casa, bro","Yo despertando de mi siesta y  #Anonymous ya borro la pagina del ejercito, bestie te amo"
julisaalvarez07,,#Anonymous borra la base de datos de ICETEX y DATACREDITO también. #SOSColombia @YourAnonNewsESP @AnonymousOpCOL
The100xtwdxpot1,,#SOSColombiaDDHH #SOSColombiaNosEstanMatando #SOSColombiaEnDictadura #Anonymous :3 wen yo pensando que mis contrase… https://t.co/gVeY3fGzW9
Anonymous_CO,Colombia,"El ejército sufrió hace unas horas un ataque cibernético el cual expuso información ""privada"".

Puede acceder libre… https://t.co/H5FWoO5fL7"
Sebasti13337225,,"Y estos son los periodistas que año tras año nos llenan de mentiras, este país en plena masacre y para ellos es más… https://t.co/auVs8HIOsf"
ultracrepperGYT,,"No importa el traje ni la ideología, un dictador es un dictador.
#SOSColombiaDDHH #ParoNacional4M #Anonymous https://t.co/VXncrFLWsn"
ecoppf10,"Tlaxcala, México",¿Les pasa que confían más en #Anonymous que en el gobierno? 🤔
Margarita_1113,,"#Anonymous #SOSColombiaDDHH que chimba parce que nos estén escuchando,vamos a ganar yo sé que si todos juntos podemos 💪🏻💪🏻"
Marialu21342492,,"Si nos están escuchando NO PAREN #ANONYMOUS EN 48 HORAS SI NO PARAN LA ORDEN, ENTRARA EN NUESTRO SISTEMA, UTILICEN EL #SOSColombiaDDHH"
zalathielc,"Cali, Colombia","Ya están abriendo cuentas en Netflix, con los correos del ejército hackeados por #Anonymous

Bienvenidos a Colombia 🤣🤣🤣🤣"
Luz_Angie_,,"MIENTENNN EL EJERCITO NACIONAL NO PROTEGE EL PUEBLO, TODO LO CONTRARIO OPRIMEN AL PUEBLO Y LO ASESINAN.… https://t.co/Q7Q8y8sYcg"
xdanicortes,,"A brindar por el aguante!
porque aguantamos cada año nuestro PUTO PRESIDENTE!!! 🇨🇴🇨🇴✊🏼@YourAnonNewsESP @Residente… https://t.co/KOuaGvTMQt"
DiegoBe93283416,,"#Anonymous
#SOSColombiaDDHH 
#EsmadAsesino 
Aquí todos los correos hackeados gente linda! https://t.co/hetrnQrcBn"
blingblingmeow,"Mi perra casa, bro",Hola Dios soy yo de nuevo pidiendote que sea #Anonymous el que salga a las 6 y no el puerco de duque
aalitax,"Distrito Federal, México",Se metieron con la generación que cree más en Anonymous que en su gobierno.                           #Anonymous… https://t.co/DFHw8tMpco
VaTeFagFugt,,Enserió les creen a los #Anonymous solo por cambiar la información de Wikipedia? Al igual que en protestas de otros… https://t.co/X181YbsabH
Tato18985597,,"Me dan más esperanza de que toda esta situación nos va a dar un resultado favorable.
Picos mores 
#Anonymous https://t.co/xR6JhdLVWK"
Abath_adams,,"#ParoNacional4M 
Debemos seguir firmes. Ni un paso atrás. #ParoIndefinido2021 
#SOSColombiaDDHH #Anonymous"
elnadaista,,"#SOSColombiaDDHH
#ParoNacional4M
Justin Bieber
#FuerzaCOLOMBIA
#Anonymous
#ParoDestructorSOS
Shakira
Paraguay
PARE… https://t.co/6RY7dI859Q"
elnadaista,,"Solidaridad para uds de un Bumangues, todos somos Cali
 #SOSColombiaDDHH
#ParoNacional4M
Justin Bieber… https://t.co/7Wykj8ou7b"
JonyerM,Colombia🇨🇴,"Esta lucha es de todos (Ricos, pobres, clase media) No somos enemigos todos somos parte del pueblo  y queremos lo m… https://t.co/p6NgBqjbZI"
soyjesusc1,,"Y si #Anonymous elimina las redes de uribe y toda sus pelagatos? 
Sera mucho pedir"
Leodeleon9812,"Santa Marta, Colombia","Esto está bien loco!

#ColombiaEnAlertaRoja  #Anonymous #ParoNacional4M https://t.co/dkriWSi1bb"
lindacortes0212,Colombia,La generación confía más en #Anonymous que en el gobierno
alejosuareZz,"Medellín, Colombia",#Anonymous  CIERREN LAS REDES DE LOS ASESINOS @IvanDuque @AlvaroUribeVel @PoliciaColombia
alexa10969,,"Salió #Anonymous a hablar sobre la situación, si necesitamo bajar # lo haremos. Estén pendientes K-pop stan… https://t.co/DNTXGbqvlT"
C0I0M814N0,,#Anonymous que lo sepa todo el mundo entero... LA DICTADURA URIBISTA NOS ESTA MATANDO....
Elpisco_18,,"MARICA SE ME PUSO LA PIEL DE GALLINA TRAS LA APARICIÓN DE ANONYMOUS AHHHH QUE GONORREA ✊
#Anonymous 
#SOSCOLOMBIA"
samuel71208086,,"@IvanDuque Tarjetas de crédito de altos gobernantes de COLOMBIA.

¡Qué empiece el juego!
#Anonymous. https://t.co/BzasskdMUH"
ColombiaSOS3,,Aquí esperando a que #Anonymous suelte una💣💥pa que se prenda más está mierda y así salgan a la luz todos esos hpts… https://t.co/6JGZxiJJCF
var_soto,,"@AnonymusNews_ Con todo #Anonymous 💪

Confiamos en ustedes, derroten a esos fachos"
YourAnonRiots,Digital Activist🏴 ,"Apoyar a #Anonymous no es ilegal, protestar no es ilegal, tuitear tu opinión sobre tus gobiernos corruptos no es il… https://t.co/jMA8NAAhPg"
brannfonseca,,"#SOSColombiaDDHH
#MasacreEnColombia 
#MasacreEnCali 
#NosEstanMasacrando #SOSColombiaDDHH 
#SOSColombiaEnDictadura… https://t.co/JohTn7cB8R"
Ocampo__01,,"Somos #Anonymous , Somos #Legion 

Yo:

#SOSColombiaDDHH #SOSCali #SOSColombiaEnDictadura… https://t.co/qXyp3AueGc"
eh_gonzalez,,"No se si a ustedes les ha pasado, pero cada vez que miro las noticias me parece que están hablando de Venezuela. No… https://t.co/QDMYVgWSD7"
ParkJeonSeok4,𝙴𝚗 𝚝𝚞 𝚙𝚕𝚊𝚗𝚎𝚝𝚊.,"#Anonymous 
ASÍ NO SEAN DE COLOMBIA, COPIEN Y PEGUEN 
@ONU_es
@onucolombia
@ONU_derechos
@CIDH
@CNNEE
@cnnbrk… https://t.co/cgr5VmoJtB"
Anonymous_CO,Colombia,"A lo largo de los años hemos expuesto abusos a los derechos humanos en todo el mundo, hemos expuesto a cientos de g… https://t.co/Ygj6mHvWaU"
noc0ps,,"En el mes de las madres les mataron sus hijos. 

GOBIERNO ASESINO

PROHIBIDO OLVIDAR

#Anonymous"
MarkWatneyL13,"Sabaneta, Colombia","‼️🚨DIFUNDIR URGENTEMENTE 🚨‼️@AnonymousOpCOL  VIENEN AL RESCATE 🚨‼️✊🏻🇨🇴
Colombia sigue en lucha ✊🏻🇨🇴
#Anonymous… https://t.co/Q3kxhyC6PF"
Tatiana79391315,,Los amooo !!! Sigamos el pueblo se respeta!!!  #Anonymous #ColombiaEnDictadura #Colombia
